,ID,Comment
100,전천후,이전까지잘하지만크게강력한한방이없어서우승후보라고한적한번도없었는데이곡때문에충격이였음진짜이무대때문에우승한거임
101,김건,아근데진짜조명타이밍이너무지린다..
102,SuzyKim,쇼미9보다가생각나서레전드무대정주행하는데지코진짜곡잘뽑는다....지코곡이몇개가레전드인거야
103,하나,2:36나만이거보러오나제스쳐ㄹㅇㅈ간지
104,최성민,1:09언제들어도씹소름...............
105,rua,가끔보이는박재범은왜저렇게잘생겼냐후🤦
106,용용이스케치,갠적으로레전드무대쇼미3연결고리힙합쇼미4내가할수있는거쇼미5forever쇼미6레드썬쇼미7수퍼비와쇼미8마그마
107,엄대상,"발성,무대구성,비트,피처링,메thㅏ뽀모든게완벽했다ㄹㅇ"
108,김Cíáo외국인이지만한국인목표500명,3:05할머니들안경쓰시고폰하실때
109,최용준,이영상킬링포인트는무대를감상하는모든사람의표정이감탄하거나충격먹은표정이라는거ㅋㅋㅋㅋㅋㅋ
110,법앞에평등한세상,쇼미중이무대가젤좋았다는..저뒤조명..와진짜
111,박지민은있는데왜박지당긴은없나요,1:50개인적으로이부분엄청좋았음
112,HJK,3:41이거들을라고들어옴
113,우지,행주는무대가존나멋있음..제스처하나하나가걍개간지
114,김세균,무대위스윙스는진짜아무도못깐다곡에서심심한부분이있는데거기에멱따는소리해가면서무대200%완성시킴ㄷㄷ
115,gej,2:23비트나올때진짜최면걸린기분...
116,V,ForeverRedsun이두무대는진짜ㅋㅋ넘사다
117,katamajoros,showmeastagethathitsharderI'llwait
118,오우야,여기서지코딘이모든걸다때려박아서결승에돌리고같은희대의곡이나왔다는후문이..
119,LoGos,"스윙스자기무대보다더열심히하네,,,,"
120,BlueOne,3:51돈까스폭주에행주웃참실패
121,병신을보면짖는개ll,행주찢었다스윙스짖었다멍
122,소현,3:43행주모션+스윙스더블링너무찰떡...오!!커뭔!!오!!커뭔!!!
123,쓰지뭘,"진짜분위기,스타일모든게완벽했다"
124,AsL,"진짜지코는천재다...쇼미에서만겁,오키도키,머니플로우,거북선,서치,요즘것들,레드썬ㄷㄷ"
125,무엇,3:09스윙스:내존재부정하는놈들은더워도에어컨안키고땀흘리면서쳐다보고3:10행주:??
126,이승호,쇼미5_비와이'Forever'쇼미6_행주'RedSun'쇼미7_수퍼비'수퍼비와'이정도의파급력을가진무대가나와야한다
127,JJAN,이래서사람은누구를만나냐에따라만개할수있고질수있는참...아이러니
128,이시형,개인적으로역대쇼미1등무대무대에압도되는건첨임
129,동탄동해적왕발톱깍기도둑엄준식,행주원래지구인에대한복수해주려왔다가지가더뜨고가넼ㅋㅋㅋㅋ
130,김용준,2:36뒤돌려차기쌉간지
131,캐슬네임,쇼미더머니역대급레전드무대
132,김건태,이런게진짜프로듀싱능력이지기리보이진짜되도안하는공상과학공상과학그겎ㅋㅋㅋㅋ먼짓이냐ㅅㅂ
133,죠니더드리머,못본사람은있어도한번본사람은없는영상
134,EE앵,사이키한분위기개오지는데스윙스가흥띄운것까지완벽했다
135,최영성,5:35지코딘반응없는거개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
136,투브유,이건지코딘무대연출의우승이지
137,Hoxy나의사랑?,1:102:25원래조용히읇조리다가웅장하게분위기반전시키면서갭차이두는거는레전드일수밖에...게다가실눈캐
138,러버젠지,다시봐도쇼미6중최애곡이다
